bundle_id,week_start,total_potholes,unfixed,unfixed_rate,is_dh
1824.0,2022-11-12,1,1,1.0,False
1824.0,2022-11-19,2,2,1.0,False
1824.0,2022-12-17,2,2,1.0,False
1824.0,2023-03-04,1,1,1.0,False
1824.0,2023-11-11,1,0,0.0,False
1824.0,2024-01-27,1,1,1.0,False
1824.0,2024-03-02,2,0,0.0,False
1824.0,2024-03-09,1,1,1.0,False
1824.0,2024-04-27,1,0,0.0,False
1824.0,2024-05-25,1,1,1.0,False
1824.0,2024-06-15,1,1,1.0,False
1824.0,2024-07-06,1,0,0.0,False
1824.0,2024-07-13,1,1,1.0,False
1824.0,2024-07-20,2,2,1.0,False
1824.0,2024-11-30,2,0,0.0,False
1824.0,2024-12-07,1,0,0.0,False
1824.0,2025-01-11,1,0,0.0,False
1824.0,2025-03-29,1,1,1.0,False
1824.0,2025-04-19,2,0,0.0,False
1824.0,2025-05-31,2,0,0.0,False
1824.0,2025-07-05,2,0,0.0,False
1824.0,2025-10-11,1,0,0.0,False
1833.0,2024-11-16,1,0,0.0,False
1836.0,2022-12-24,1,1,1.0,False
1836.0,2023-07-15,1,1,1.0,False
1836.0,2023-07-22,1,1,1.0,False
1836.0,2023-11-11,1,0,0.0,False
1836.0,2025-04-05,1,1,1.0,False
1854.0,2021-01-09,1,1,1.0,False
1854.0,2022-07-02,1,1,1.0,False
1854.0,2023-05-20,1,0,0.0,False
1854.0,2024-08-17,1,1,1.0,False
1854.0,2024-11-09,1,0,0.0,False
1854.0,2025-06-14,1,0,0.0,False
1861.0,2023-09-23,1,1,1.0,False
1862.0,2021-10-02,1,0,0.0,False
1862.0,2021-12-11,1,1,1.0,False
1862.0,2022-01-22,1,1,1.0,False
1862.0,2022-03-05,1,1,1.0,False
1862.0,2023-09-02,1,1,1.0,False
1862.0,2023-09-16,1,1,1.0,False
1862.0,2024-09-21,1,0,0.0,False
1862.0,2024-10-12,1,0,0.0,False
1862.0,2025-01-18,1,1,1.0,False
1862.0,2025-04-05,1,1,1.0,False
1865.0,2021-03-06,1,1,1.0,False
1865.0,2021-04-17,1,1,1.0,False
1865.0,2022-12-03,1,1,1.0,False
1865.0,2022-12-10,1,1,1.0,False
1865.0,2023-01-21,1,1,1.0,False
1865.0,2023-02-25,1,1,1.0,False
1865.0,2023-08-05,1,0,0.0,False
1865.0,2024-01-06,1,1,1.0,False
1865.0,2024-01-13,1,0,0.0,False
1865.0,2024-04-06,1,1,1.0,False
1865.0,2024-07-27,1,1,1.0,False
1865.0,2024-08-10,1,1,1.0,False
1865.0,2024-09-07,1,0,0.0,False
1865.0,2025-02-01,1,1,1.0,False
1865.0,2025-02-15,1,1,1.0,False
1865.0,2025-03-01,1,1,1.0,False
1865.0,2025-04-26,1,1,1.0,False
1865.0,2025-05-10,1,0,0.0,False
1865.0,2025-05-31,1,1,1.0,False
1865.0,2025-06-21,1,0,0.0,False
1865.0,2025-06-28,1,1,1.0,False
1865.0,2025-07-26,1,0,0.0,False
1865.0,2025-11-22,1,1,1.0,False
1868.0,2023-09-02,1,1,1.0,False
1868.0,2023-09-16,1,1,1.0,False
1868.0,2024-02-24,1,0,0.0,False
1868.0,2024-03-02,1,0,0.0,False
1873.0,2023-02-25,1,1,1.0,False
1873.0,2023-06-24,1,1,1.0,False
1873.0,2023-10-14,1,0,0.0,False
1874.0,2023-03-18,1,1,1.0,False
1874.0,2023-12-23,1,1,1.0,False
1876.0,2022-06-18,1,1,1.0,False
1876.0,2022-12-10,1,1,1.0,False
1876.0,2022-12-17,1,1,1.0,False
1876.0,2023-03-04,1,1,1.0,False
1876.0,2024-02-24,1,0,0.0,False
1876.0,2024-09-28,1,0,0.0,False
1876.0,2025-03-15,1,1,1.0,False
1876.0,2025-04-05,1,1,1.0,False
1876.0,2025-05-03,1,0,0.0,False
1876.0,2025-11-29,1,0,0.0,False
1881.0,2021-10-16,1,0,0.0,False
1881.0,2023-09-16,1,1,1.0,False
1881.0,2024-02-03,1,0,0.0,False
1881.0,2025-01-18,1,1,1.0,False
1881.0,2025-02-22,1,1,1.0,False
1883.0,2025-09-27,1,1,1.0,False
1898.0,2022-05-28,2,2,1.0,False
1898.0,2022-11-05,1,1,1.0,False
1898.0,2023-04-08,1,0,0.0,False
1898.0,2024-03-16,1,1,1.0,False
1898.0,2024-12-07,1,0,0.0,False
1898.0,2025-03-22,1,1,1.0,False
1898.0,2025-07-05,1,1,1.0,False
1898.0,2025-07-12,1,1,1.0,False
1898.0,2025-08-02,1,0,0.0,False
1906.0,2023-02-04,1,0,0.0,False
1906.0,2024-07-20,1,1,1.0,False
1906.0,2025-07-19,1,0,0.0,False
1906.0,2025-08-30,1,1,1.0,False
1906.0,2025-10-11,1,0,0.0,False
1906.0,2025-11-08,1,0,0.0,False
1906.0,2025-12-06,1,1,1.0,False
1906.0,2025-12-13,1,0,0.0,False
1907.0,2024-10-05,1,1,1.0,False
1933.0,2021-04-10,1,1,1.0,False
1933.0,2021-06-12,1,1,1.0,False
1933.0,2021-12-25,1,0,0.0,False
1933.0,2022-06-25,1,1,1.0,False
1933.0,2022-07-23,1,1,1.0,False
1933.0,2022-12-24,1,0,0.0,False
1933.0,2023-05-27,1,0,0.0,False
1933.0,2023-07-08,1,0,0.0,False
1933.0,2023-10-14,1,0,0.0,False
1933.0,2023-11-18,1,1,1.0,False
1933.0,2024-06-22,1,0,0.0,False
1933.0,2024-11-23,1,1,1.0,False
1933.0,2025-03-01,1,1,1.0,False
1933.0,2025-03-08,1,1,1.0,False
1933.0,2025-08-30,1,0,0.0,False
1933.0,2025-10-11,1,0,0.0,False
1935.0,2021-07-10,1,1,1.0,False
1935.0,2021-12-04,1,1,1.0,False
1935.0,2023-03-04,1,1,1.0,False
1935.0,2023-04-01,1,0,0.0,False
1935.0,2024-01-20,1,0,0.0,False
1935.0,2024-04-06,1,0,0.0,False
1935.0,2024-04-20,1,0,0.0,False
1935.0,2025-02-08,1,1,1.0,False
1935.0,2025-11-01,1,0,0.0,False
1940.0,2021-02-27,1,1,1.0,False
1940.0,2021-03-20,1,1,1.0,False
1940.0,2021-09-18,1,1,1.0,False
1953.0,2021-08-07,1,1,1.0,False
1953.0,2022-06-04,1,1,1.0,False
1953.0,2022-06-18,1,0,0.0,False
1953.0,2022-09-17,1,1,1.0,False
1953.0,2022-12-24,1,1,1.0,False
1953.0,2023-02-18,1,1,1.0,False
1953.0,2023-12-02,1,1,1.0,False
1953.0,2024-01-20,1,0,0.0,False
1953.0,2024-02-03,1,1,1.0,False
1953.0,2024-04-13,1,0,0.0,False
1953.0,2024-05-04,1,0,0.0,False
1953.0,2024-07-20,1,1,1.0,False
1953.0,2024-08-24,2,2,1.0,False
1953.0,2024-10-19,1,0,0.0,False
1953.0,2024-11-30,1,1,1.0,False
1953.0,2025-01-04,1,1,1.0,False
1953.0,2025-01-25,1,1,1.0,False
1953.0,2025-02-01,2,1,0.5,False
1953.0,2025-02-08,2,2,1.0,False
1953.0,2025-02-15,1,1,1.0,False
1953.0,2025-03-15,2,2,1.0,False
1953.0,2025-05-17,1,1,1.0,False
1953.0,2025-06-14,3,0,0.0,False
1959.0,2021-04-24,1,1,1.0,False
1959.0,2024-04-13,1,0,0.0,False
1959.0,2024-05-25,1,1,1.0,False
1963.0,2021-08-28,1,1,1.0,False
1963.0,2022-08-13,1,0,0.0,False
1963.0,2023-11-18,1,1,1.0,False
1963.0,2024-04-20,1,1,1.0,False
1963.0,2024-06-08,1,0,0.0,False
1963.0,2025-04-05,1,1,1.0,False
1963.0,2025-04-26,1,1,1.0,False
1963.0,2025-05-03,1,0,0.0,False
1965.0,2022-03-19,1,1,1.0,False
1965.0,2022-05-21,1,0,0.0,False
1965.0,2023-11-11,1,1,1.0,False
1965.0,2024-03-02,1,0,0.0,False
1965.0,2024-03-30,1,1,1.0,False
1965.0,2024-07-06,1,0,0.0,False
1965.0,2024-11-30,1,1,1.0,False
1965.0,2025-01-04,1,1,1.0,False
1965.0,2025-04-19,1,0,0.0,False
1967.0,2021-08-28,1,1,1.0,False
1967.0,2024-03-02,1,1,1.0,False
1972.0,2021-07-31,1,1,1.0,False
1972.0,2021-12-18,1,1,1.0,False
1972.0,2022-01-01,1,0,0.0,False
1972.0,2022-05-28,1,1,1.0,False
1972.0,2023-02-04,2,1,0.5,False
1972.0,2023-07-01,1,0,0.0,False
1972.0,2023-07-15,1,1,1.0,False
1972.0,2023-10-28,1,0,0.0,False
1972.0,2024-03-02,1,1,1.0,False
1972.0,2024-03-09,1,1,1.0,False
1972.0,2024-04-27,1,1,1.0,False
1972.0,2024-05-11,1,0,0.0,False
1972.0,2024-05-25,1,1,1.0,False
1972.0,2024-07-06,1,1,1.0,False
1972.0,2024-08-24,2,2,1.0,False
1972.0,2024-08-31,1,0,0.0,False
1972.0,2024-11-02,2,0,0.0,False
1972.0,2025-03-15,1,1,1.0,False
1972.0,2025-05-24,1,1,1.0,False
1972.0,2025-10-18,1,0,0.0,False
1972.0,2025-12-13,2,1,0.5,False
1984.0,2023-06-17,2,1,0.5,False
2004.0,2021-03-06,1,1,1.0,False
2004.0,2021-04-24,1,1,1.0,False
2004.0,2021-05-01,1,1,1.0,False
2004.0,2021-05-15,1,1,1.0,False
2004.0,2021-07-03,1,1,1.0,False
2004.0,2022-06-25,1,1,1.0,False
2004.0,2023-03-11,1,1,1.0,False
2004.0,2023-06-10,1,0,0.0,False
2004.0,2023-08-05,1,1,1.0,False
2004.0,2023-09-16,1,0,0.0,False
2004.0,2024-07-13,1,1,1.0,False
2004.0,2025-03-08,1,1,1.0,False
2004.0,2025-11-15,1,1,1.0,False
2027.0,2021-05-08,1,1,1.0,False
2027.0,2021-08-07,1,0,0.0,False
2027.0,2022-01-29,1,1,1.0,False
2027.0,2022-09-10,1,0,0.0,False
2027.0,2022-11-19,1,1,1.0,False
2027.0,2023-12-02,1,1,1.0,False
2027.0,2024-12-07,1,1,1.0,False
2027.0,2025-03-22,1,1,1.0,False
2027.0,2025-10-25,2,0,0.0,False
2027.0,2025-11-01,1,1,1.0,False
2035.0,2021-06-26,1,1,1.0,False
2035.0,2021-10-23,2,1,0.5,False
2035.0,2022-01-01,1,1,1.0,False
2035.0,2022-03-05,1,1,1.0,False
2035.0,2022-07-30,1,1,1.0,False
2035.0,2022-12-10,1,1,1.0,False
2035.0,2023-01-14,1,1,1.0,False
2035.0,2023-03-18,3,3,1.0,False
2035.0,2023-04-08,1,1,1.0,False
2035.0,2023-04-22,1,0,0.0,False
2035.0,2023-07-22,1,1,1.0,False
2035.0,2023-10-07,1,1,1.0,False
2035.0,2023-11-11,1,1,1.0,False
2035.0,2023-12-02,1,1,1.0,False
2035.0,2024-01-27,1,1,1.0,False
2035.0,2024-02-03,2,2,1.0,False
2035.0,2024-03-16,1,1,1.0,False
2035.0,2024-07-20,1,1,1.0,False
2035.0,2024-08-10,1,0,0.0,False
2035.0,2024-09-14,1,1,1.0,False
2035.0,2024-10-12,1,1,1.0,False
2035.0,2024-10-19,2,0,0.0,False
2035.0,2024-10-26,1,0,0.0,False
2035.0,2024-11-30,1,1,1.0,False
2035.0,2024-12-28,1,1,1.0,False
2035.0,2025-01-04,1,1,1.0,False
2035.0,2025-02-08,1,1,1.0,False
2035.0,2025-03-15,1,1,1.0,False
2035.0,2025-04-12,1,1,1.0,False
2035.0,2025-04-26,1,0,0.0,False
2035.0,2025-05-10,1,0,0.0,False
2035.0,2025-05-31,1,1,1.0,False
2035.0,2025-08-16,4,1,0.25,False
2035.0,2025-09-20,1,0,0.0,False
2035.0,2025-11-15,1,1,1.0,False
2035.0,2025-11-22,1,1,1.0,False
2035.0,2025-12-06,2,0,0.0,False
2035.0,2025-12-27,1,1,1.0,False
2037.0,2021-05-01,1,1,1.0,False
2037.0,2021-05-08,1,0,0.0,False
2037.0,2023-01-28,1,0,0.0,False
2037.0,2023-07-01,1,0,0.0,False
2037.0,2023-11-11,1,0,0.0,False
2037.0,2023-12-23,1,1,1.0,False
2037.0,2024-01-20,1,1,1.0,False
2037.0,2024-06-29,1,0,0.0,False
2037.0,2024-07-06,1,0,0.0,False
2037.0,2024-11-09,1,1,1.0,False
2037.0,2025-04-26,1,1,1.0,False
2037.0,2025-08-30,1,1,1.0,False
2039.0,2024-02-10,1,0,0.0,False
2043.0,2025-06-21,1,1,1.0,False
2046.0,2021-01-09,1,1,1.0,False
2046.0,2021-02-20,1,1,1.0,False
2046.0,2021-05-15,1,1,1.0,False
2046.0,2021-07-03,1,1,1.0,False
2046.0,2021-08-28,1,1,1.0,False
2046.0,2021-12-04,1,0,0.0,False
2046.0,2021-12-18,1,1,1.0,False
2046.0,2022-03-26,1,1,1.0,False
2046.0,2022-04-16,1,1,1.0,False
2046.0,2022-07-16,1,1,1.0,False
2046.0,2022-10-01,1,1,1.0,False
2046.0,2022-11-12,1,1,1.0,False
2046.0,2022-12-17,1,1,1.0,False
2046.0,2023-01-21,1,1,1.0,False
2046.0,2023-02-25,1,0,0.0,False
2046.0,2023-04-15,2,1,0.5,False
2046.0,2023-09-09,1,1,1.0,False
2046.0,2023-09-16,1,1,1.0,False
2046.0,2023-12-23,1,1,1.0,False
2046.0,2024-01-20,1,1,1.0,False
2046.0,2024-02-03,1,1,1.0,False
2046.0,2024-02-10,1,0,0.0,False
2046.0,2024-02-17,1,0,0.0,False
2046.0,2024-03-23,1,1,1.0,False
2046.0,2024-04-27,1,1,1.0,False
2046.0,2024-05-18,1,0,0.0,False
2046.0,2024-06-08,1,1,1.0,False
2046.0,2024-06-15,1,0,0.0,False
2046.0,2024-07-27,1,1,1.0,False
2046.0,2024-09-14,1,0,0.0,False
2046.0,2024-11-16,1,1,1.0,False
2046.0,2025-03-22,1,1,1.0,False
2046.0,2025-03-29,1,1,1.0,False
2046.0,2025-05-24,1,1,1.0,False
2046.0,2025-08-09,1,0,0.0,False
2046.0,2025-09-06,1,0,0.0,False
2046.0,2025-09-13,1,0,0.0,False
2046.0,2025-09-20,2,1,0.5,False
2046.0,2025-09-27,1,1,1.0,False
2046.0,2025-10-25,1,0,0.0,False
2046.0,2025-11-15,1,1,1.0,False
2060.0,2022-07-23,1,1,1.0,False
2060.0,2023-03-04,1,1,1.0,False
2060.0,2023-12-16,1,0,0.0,False
2060.0,2024-02-24,1,1,1.0,False
2060.0,2025-05-24,1,1,1.0,False
2060.0,2025-09-20,1,0,0.0,False
2066.0,2023-03-11,1,1,1.0,False
2076.0,2020-12-26,1,1,1.0,False
2076.0,2021-05-29,1,1,1.0,False
2076.0,2021-09-25,1,0,0.0,False
2076.0,2022-01-01,1,1,1.0,False
2076.0,2022-01-08,1,1,1.0,False
2076.0,2022-05-21,1,0,0.0,False
2076.0,2022-12-03,1,1,1.0,False
2076.0,2023-01-07,1,1,1.0,False
2076.0,2023-02-04,1,1,1.0,False
2076.0,2023-02-18,2,2,1.0,False
2076.0,2023-03-18,1,1,1.0,False
2076.0,2023-04-01,1,1,1.0,False
2076.0,2023-08-26,1,0,0.0,False
2076.0,2023-09-02,1,1,1.0,False
2076.0,2023-10-21,1,0,0.0,False
2076.0,2023-11-04,1,0,0.0,False
2076.0,2023-11-25,1,1,1.0,False
2076.0,2024-01-13,1,1,1.0,False
2076.0,2024-01-20,1,1,1.0,False
2076.0,2024-02-03,1,1,1.0,False
2076.0,2024-03-23,1,1,1.0,False
2076.0,2024-04-06,1,1,1.0,False
2076.0,2024-07-06,1,1,1.0,False
2076.0,2024-07-27,1,1,1.0,False
2076.0,2024-11-02,1,1,1.0,False
2076.0,2024-11-09,1,0,0.0,False
2076.0,2025-03-15,2,2,1.0,False
2076.0,2025-03-22,1,1,1.0,False
2076.0,2025-04-12,1,1,1.0,False
2076.0,2025-05-03,1,0,0.0,False
2076.0,2025-06-07,1,1,1.0,False
2076.0,2025-07-19,1,0,0.0,False
2076.0,2025-11-01,1,0,0.0,False
2076.0,2025-11-22,1,0,0.0,False
2076.0,2025-11-29,1,1,1.0,False
2077.0,2021-06-05,1,1,1.0,False
2077.0,2021-10-09,1,0,0.0,False
2077.0,2022-04-23,1,1,1.0,False
2077.0,2022-10-08,1,1,1.0,False
2077.0,2022-12-03,1,1,1.0,False
2093.0,2024-11-16,2,0,0.0,False
2099.0,2021-07-24,1,0,0.0,False
2099.0,2022-04-02,1,1,1.0,False
2099.0,2023-02-04,1,0,0.0,False
2099.0,2024-07-13,1,1,1.0,False
2099.0,2024-07-20,1,1,1.0,False
2099.0,2024-10-12,1,1,1.0,False
2099.0,2024-10-26,1,0,0.0,False
2099.0,2025-04-19,1,1,1.0,False
2099.0,2025-11-15,1,1,1.0,False
2110.0,2021-08-07,1,1,1.0,False
2110.0,2022-01-01,1,1,1.0,False
2110.0,2022-03-05,1,1,1.0,False
2110.0,2022-04-09,1,0,0.0,False
2110.0,2022-09-24,1,1,1.0,False
2110.0,2023-01-21,1,1,1.0,False
2110.0,2023-02-18,1,0,0.0,False
2110.0,2023-02-25,2,2,1.0,False
2110.0,2023-03-11,1,1,1.0,False
2110.0,2023-03-18,2,2,1.0,False
2110.0,2023-03-25,1,1,1.0,False
2110.0,2023-04-15,1,1,1.0,False
2110.0,2023-04-22,1,1,1.0,False
2110.0,2023-07-15,2,1,0.5,False
2110.0,2023-09-02,1,1,1.0,False
2110.0,2023-11-25,1,1,1.0,False
2110.0,2024-02-03,1,1,1.0,False
2110.0,2024-08-03,1,0,0.0,False
2110.0,2024-09-07,1,1,1.0,False
2110.0,2024-09-21,1,0,0.0,False
2110.0,2025-02-22,1,1,1.0,False
2110.0,2025-04-12,1,1,1.0,False
2110.0,2025-04-19,1,1,1.0,False
2110.0,2025-08-02,1,0,0.0,False
2111.0,2021-12-11,1,0,0.0,False
2111.0,2023-03-18,1,1,1.0,False
2111.0,2025-03-22,1,1,1.0,False
2124.0,2022-02-26,1,1,1.0,False
2124.0,2023-03-11,1,1,1.0,False
2124.0,2024-08-10,1,0,0.0,False
2124.0,2025-03-29,1,1,1.0,False
2124.0,2025-08-09,1,1,1.0,False
2124.0,2025-11-01,1,0,0.0,False
2124.0,2025-12-06,1,0,0.0,False
2130.0,2021-01-23,1,1,1.0,False
2130.0,2021-07-17,1,1,1.0,False
2130.0,2021-08-07,1,1,1.0,False
2130.0,2021-08-14,1,1,1.0,False
2130.0,2022-03-05,1,1,1.0,False
2130.0,2022-05-14,1,0,0.0,False
2130.0,2022-05-28,1,1,1.0,False
2130.0,2022-06-25,1,0,0.0,False
2130.0,2022-09-17,1,0,0.0,False
2130.0,2022-10-15,1,1,1.0,False
2130.0,2022-12-24,1,1,1.0,False
2130.0,2023-01-07,1,1,1.0,False
2130.0,2023-04-15,1,0,0.0,False
2130.0,2023-07-15,1,0,0.0,False
2137.0,2022-05-07,1,1,1.0,False
2137.0,2022-11-05,1,1,1.0,False
2137.0,2023-04-29,1,0,0.0,False
2137.0,2023-06-24,1,1,1.0,False
2137.0,2023-12-16,1,0,0.0,False
2137.0,2024-03-23,1,0,0.0,False
2137.0,2024-10-12,2,2,1.0,False
2137.0,2025-01-18,1,1,1.0,False
2137.0,2025-03-22,1,1,1.0,False
2145.0,2021-06-26,1,1,1.0,False
2145.0,2021-09-04,1,1,1.0,False
2145.0,2022-01-08,1,1,1.0,False
2145.0,2022-01-29,1,1,1.0,False
2145.0,2022-03-26,1,1,1.0,False
2145.0,2022-04-16,1,1,1.0,False
2145.0,2022-10-01,1,1,1.0,False
2145.0,2023-01-21,2,2,1.0,False
2145.0,2023-02-04,1,0,0.0,False
2145.0,2023-03-04,1,1,1.0,False
2145.0,2023-03-11,1,1,1.0,False
2145.0,2023-04-01,1,1,1.0,False
2145.0,2023-05-13,1,1,1.0,False
2145.0,2023-06-03,1,1,1.0,False
2145.0,2023-10-07,2,1,0.5,False
2145.0,2023-10-28,1,1,1.0,False
2145.0,2023-11-04,1,1,1.0,False
2145.0,2024-01-06,1,1,1.0,False
2145.0,2024-01-13,1,1,1.0,False
2145.0,2024-01-20,1,1,1.0,False
2145.0,2024-04-20,1,1,1.0,False
2145.0,2024-05-11,1,1,1.0,False
2145.0,2024-09-14,1,1,1.0,False
2145.0,2024-09-28,1,0,0.0,False
2145.0,2025-01-04,2,1,0.5,False
2145.0,2025-03-15,2,2,1.0,False
2145.0,2025-04-05,1,1,1.0,False
2145.0,2025-05-10,1,0,0.0,False
2145.0,2025-05-24,1,1,1.0,False
2145.0,2025-08-09,1,0,0.0,False
2148.0,2021-03-13,1,1,1.0,False
2148.0,2021-06-12,1,1,1.0,False
2148.0,2021-06-19,1,1,1.0,False
2148.0,2021-08-28,1,1,1.0,False
2148.0,2021-09-11,1,1,1.0,False
2148.0,2021-12-11,2,2,1.0,False
2148.0,2022-01-08,1,1,1.0,False
2148.0,2022-07-02,1,1,1.0,False
2148.0,2022-07-09,1,1,1.0,False
2148.0,2022-07-30,1,1,1.0,False
2148.0,2022-08-13,1,1,1.0,False
2148.0,2022-08-20,1,0,0.0,False
2148.0,2022-08-27,1,1,1.0,False
2148.0,2022-10-01,1,0,0.0,False
2148.0,2022-10-15,1,1,1.0,False
2148.0,2022-11-12,1,1,1.0,False
2148.0,2022-11-26,1,1,1.0,False
2148.0,2023-01-07,1,1,1.0,False
2148.0,2023-01-21,2,2,1.0,False
2148.0,2023-02-18,2,2,1.0,False
2148.0,2023-02-25,1,0,0.0,False
2148.0,2023-04-15,1,0,0.0,False
2148.0,2023-07-29,1,1,1.0,False
2148.0,2023-08-19,1,1,1.0,False
2148.0,2023-09-09,1,1,1.0,False
2148.0,2023-11-25,1,1,1.0,False
2148.0,2023-12-02,1,1,1.0,False
2148.0,2024-04-20,1,1,1.0,False
2148.0,2024-04-27,1,0,0.0,False
2148.0,2024-06-08,1,0,0.0,False
2148.0,2024-07-20,1,1,1.0,False
2148.0,2024-08-10,1,0,0.0,False
2148.0,2024-08-24,1,0,0.0,False
2148.0,2024-08-31,2,2,1.0,False
2148.0,2024-09-21,2,0,0.0,False
2148.0,2024-10-05,2,1,0.5,False
2148.0,2024-10-12,3,1,0.3333333333333333,False
2148.0,2024-10-19,2,2,1.0,False
2148.0,2024-10-26,1,1,1.0,False
2148.0,2024-11-09,1,1,1.0,False
2148.0,2024-12-14,1,0,0.0,False
2148.0,2025-01-25,1,0,0.0,False
2148.0,2025-02-15,1,1,1.0,False
2148.0,2025-02-22,1,1,1.0,False
2148.0,2025-03-15,2,2,1.0,False
2148.0,2025-05-24,1,1,1.0,False
2148.0,2025-08-09,1,1,1.0,False
2148.0,2025-08-16,1,1,1.0,False
2148.0,2025-08-23,2,1,0.5,False
2148.0,2025-08-30,1,1,1.0,False
2148.0,2025-09-13,1,0,0.0,False
2148.0,2025-11-22,1,1,1.0,False
2148.0,2025-12-06,1,1,1.0,False
2157.0,2021-05-15,1,1,1.0,False
2157.0,2021-05-22,1,1,1.0,False
2157.0,2021-10-30,1,1,1.0,False
2157.0,2021-12-25,1,1,1.0,False
2157.0,2022-06-11,1,1,1.0,False
2157.0,2022-10-29,1,1,1.0,False
2157.0,2022-11-05,1,1,1.0,False
2157.0,2023-01-14,1,1,1.0,False
2157.0,2023-01-21,1,1,1.0,False
2157.0,2023-02-25,1,1,1.0,False
2157.0,2023-06-17,1,0,0.0,False
2157.0,2024-04-06,1,0,0.0,False
2157.0,2024-07-20,1,1,1.0,False
2157.0,2024-08-31,1,0,0.0,False
2157.0,2024-12-07,1,1,1.0,False
2157.0,2025-03-15,1,1,1.0,False
2157.0,2025-04-19,1,0,0.0,False
2157.0,2025-06-28,1,1,1.0,False
2157.0,2025-08-16,1,1,1.0,False
2157.0,2025-11-01,1,1,1.0,False
2164.0,2022-12-24,1,1,1.0,False
2164.0,2023-03-04,1,1,1.0,False
2164.0,2023-08-26,1,1,1.0,False
2164.0,2025-03-22,1,1,1.0,False
2164.0,2025-04-19,1,1,1.0,False
2167.0,2021-03-13,1,1,1.0,False
2167.0,2021-09-25,1,1,1.0,False
2167.0,2022-01-01,1,1,1.0,False
2167.0,2022-09-10,1,1,1.0,False
2167.0,2023-10-21,1,1,1.0,False
2167.0,2025-02-01,1,0,0.0,False
2176.0,2021-10-16,1,0,0.0,False
2176.0,2023-01-21,1,1,1.0,False
2181.0,2021-03-06,1,1,1.0,False
2181.0,2021-12-11,1,1,1.0,False
2192.0,2021-11-06,1,1,1.0,False
2192.0,2023-04-22,2,2,1.0,False
2192.0,2023-07-29,1,0,0.0,False
2192.0,2023-09-09,1,1,1.0,False
2199.0,2021-09-25,1,1,1.0,False
2199.0,2021-11-06,1,0,0.0,False
2199.0,2022-08-06,1,0,0.0,False
2199.0,2023-04-01,1,1,1.0,False
2199.0,2023-04-08,1,1,1.0,False
2199.0,2023-07-29,1,1,1.0,False
2199.0,2024-04-06,1,1,1.0,False
2199.0,2024-11-23,1,1,1.0,False
2199.0,2024-12-07,1,0,0.0,False
2199.0,2025-06-28,1,1,1.0,False
2199.0,2025-08-23,1,0,0.0,False
2204.0,2021-12-11,1,0,0.0,False
2204.0,2022-09-24,1,0,0.0,False
2204.0,2022-11-12,1,1,1.0,False
2204.0,2023-02-18,1,1,1.0,False
2204.0,2023-11-25,1,1,1.0,False
2204.0,2024-02-10,1,1,1.0,False
2204.0,2024-09-07,1,0,0.0,False
2204.0,2025-02-01,1,1,1.0,False
2204.0,2025-03-29,1,1,1.0,False
2204.0,2025-04-05,1,1,1.0,False
2204.0,2025-08-09,1,0,0.0,False
2209.0,2023-02-04,1,0,0.0,False
2209.0,2023-05-20,1,1,1.0,False
2221.0,2021-03-13,1,1,1.0,False
2224.0,2021-02-06,1,1,1.0,False
2224.0,2022-05-28,1,0,0.0,False
2228.0,2021-05-08,1,0,0.0,False
2228.0,2022-07-02,1,0,0.0,False
2228.0,2022-07-23,1,1,1.0,False
2228.0,2022-11-12,1,1,1.0,False
2228.0,2023-09-02,1,0,0.0,False
2228.0,2024-08-10,1,0,0.0,False
2228.0,2024-10-26,1,1,1.0,False
2228.0,2024-11-09,1,1,1.0,False
2233.0,2025-07-12,1,1,1.0,False
2239.0,2024-12-28,1,1,1.0,False
2241.0,2023-06-03,1,1,1.0,False
2241.0,2024-04-06,1,1,1.0,False
2253.0,2021-01-09,1,1,1.0,False
2253.0,2021-08-21,1,1,1.0,False
2253.0,2024-02-03,1,1,1.0,False
2253.0,2025-05-03,1,1,1.0,False
2253.0,2025-11-29,1,0,0.0,False
2261.0,2022-07-30,1,0,0.0,False
2261.0,2023-03-25,1,1,1.0,False
2261.0,2025-08-02,1,0,0.0,False
2262.0,2021-09-11,1,0,0.0,False
2262.0,2021-12-18,1,1,1.0,False
2262.0,2022-04-09,1,0,0.0,False
2262.0,2022-12-03,1,1,1.0,False
2262.0,2023-01-07,1,1,1.0,False
2262.0,2023-03-25,1,1,1.0,False
2262.0,2023-05-06,1,0,0.0,False
2262.0,2023-08-05,1,0,0.0,False
2262.0,2023-12-30,1,1,1.0,False
2262.0,2024-01-20,2,2,1.0,False
2262.0,2024-01-27,1,0,0.0,False
2262.0,2025-07-26,1,0,0.0,False
2269.0,2023-01-21,1,1,1.0,False
2269.0,2023-03-18,1,1,1.0,False
2269.0,2025-12-13,2,0,0.0,False
2275.0,2021-02-20,1,1,1.0,False
2275.0,2022-06-04,1,0,0.0,False
2275.0,2023-01-21,3,3,1.0,False
2275.0,2023-10-14,1,1,1.0,False
2275.0,2024-03-02,3,0,0.0,False
2275.0,2024-12-28,1,1,1.0,False
2275.0,2025-02-15,2,2,1.0,False
2275.0,2025-02-22,1,1,1.0,False
2275.0,2025-03-22,1,1,1.0,False
2275.0,2025-04-05,1,1,1.0,False
2275.0,2025-04-26,1,1,1.0,False
2275.0,2025-07-05,1,0,0.0,False
2275.0,2025-08-02,1,0,0.0,False
2275.0,2025-11-29,1,0,0.0,False
